indice_tiempo,cer_diario,uva_diario,uvi_diario,usd_date_cotizacion,usd_date_cotizacion_int,usd_compra,usd_venta,uva_deuda,pesos_deuda,usd_deuda
2017-04-23,7.288,18.38,19.05,2017-04-23 00:00:00 +0000 UTC,20170425,15.303,15.726,46715.66,858633.8308,54599.6331425665
2017-04-24,7.2937,18.38,19.05,2017-04-24 00:00:00 +0000 UTC,20170425,15.303,15.726,46715.66,858633.8308,54599.6331425665
2017-04-25,7.2995,18.42,19.07,2017-04-25 00:00:00 +0000 UTC,20170425,15.303,15.726,46715.66,860502.4572,54718.4571537581
2017-04-26,7.3052,18.43,19.07,2017-04-26 00:00:00 +0000 UTC,20170426,15.33,15.75,46715.66,860969.6138,54664.737384127
2017-04-27,7.311,18.45,19.08,2017-04-27 00:00:00 +0000 UTC,20170427,15.314,15.735,46715.66,861903.927,54776.2266920877
2017-04-28,7.3168,18.46,19.09,2017-04-28 00:00:00 +0000 UTC,20170428,15.293,15.719,46715.66,862371.0836,54861.701355048
2017-04-29,7.3225,18.48,19.09,2017-04-29 00:00:00 +0000 UTC,20170502,15.188,15.611,46715.66,863305.3968,55301.0951764781
2017-04-30,7.3283,18.48,19.09,2017-04-30 00:00:00 +0000 UTC,20170502,15.188,15.611,46715.66,863305.3968,55301.0951764781
2017-05-01,7.3341,18.48,19.09,2017-05-01 00:00:00 +0000 UTC,20170502,15.188,15.611,46715.66,863305.3968,55301.0951764781
2017-05-02,7.3398,18.48,19.09,2017-05-02 00:00:00 +0000 UTC,20170502,15.188,15.611,46715.66,863305.3968,55301.0951764781
2017-05-03,7.3456,18.54,19.12,2017-05-03 00:00:00 +0000 UTC,20170503,15.159,15.575,46715.66,866108.3364,55608.8819518459
2017-05-04,7.3514,18.55,19.12,2017-05-04 00:00:00 +0000 UTC,20170504,15.222,15.644,46715.66,866575.493,55393.4730887241
2017-05-05,7.3572,18.56,19.13,2017-05-05 00:00:00 +0000 UTC,20170505,15.223,15.646,46715.66,867042.6496,55416.2501342196
2017-05-06,7.363,18.58,19.14,2017-05-06 00:00:00 +0000 UTC,20170508,15.276,15.702,46715.66,867976.9628,55278.1150681442
2017-05-07,7.3688,18.58,19.14,2017-05-07 00:00:00 +0000 UTC,20170508,15.276,15.702,46715.66,867976.9628,55278.1150681442
2017-05-08,7.3746,18.58,19.14,2017-05-08 00:00:00 +0000 UTC,20170508,15.276,15.702,46715.66,867976.9628,55278.1150681442
2017-05-09,7.3804,18.62,19.16,2017-05-09 00:00:00 +0000 UTC,20170509,15.416,15.837,46715.66,869845.5892,54924.8967102355
2017-05-10,7.3862,18.64,19.16,2017-05-10 00:00:00 +0000 UTC,20170510,15.407,15.83,46715.66,870779.9024,55008.2060897031
2017-05-11,7.3921,18.65,19.17,2017-05-11 00:00:00 +0000 UTC,20170511,15.327,15.75,46715.66,871247.059,55317.2735873016
2017-05-12,7.3979,18.67,19.18,2017-05-12 00:00:00 +0000 UTC,20170512,15.308,15.732,46715.66,872181.3722,55439.9550088991
2017-05-13,7.4037,18.68,19.18,2017-05-13 00:00:00 +0000 UTC,20170515,15.367,15.789,46715.66,872648.5288,55269.3982392805
2017-05-14,7.4095,18.68,19.18,2017-05-14 00:00:00 +0000 UTC,20170515,15.367,15.789,46715.66,872648.5288,55269.3982392805
2017-05-15,7.4154,18.68,19.18,2017-05-15 00:00:00 +0000 UTC,20170515,15.367,15.789,46715.66,872648.5288,55269.3982392805
2017-05-16,7.4215,18.73,19.2,2017-05-16 00:00:00 +0000 UTC,20170516,15.462,15.89,46715.66,874984.3118,55065.0919949654
2017-05-17,7.4276,18.74,19.21,2017-05-17 00:00:00 +0000 UTC,20170517,15.478,15.904,46715.66,875451.4684,55045.9927313883
2017-05-18,7.4337,18.76,19.22,2017-05-18 00:00:00 +0000 UTC,20170518,15.84,16.27,46715.66,876385.7816,53865.137160418
2017-05-19,7.4398,18.77,19.22,2017-05-19 00:00:00 +0000 UTC,20170519,15.8,16.222,46715.66,876852.9382,54053.3188386142
2017-05-20,7.4459,18.79,19.23,2017-05-20 00:00:00 +0000 UTC,20170522,15.983,16.407,46715.66,877787.2514,53500.7771926617
2017-05-21,7.452,18.79,19.23,2017-05-21 00:00:00 +0000 UTC,20170522,15.983,16.407,46715.66,877787.2514,53500.7771926617
2017-05-22,7.4581,18.79,19.23,2017-05-22 00:00:00 +0000 UTC,20170522,15.983,16.407,46715.66,877787.2514,53500.7771926617
2017-05-23,7.4642,18.83,19.32,2017-05-23 00:00:00 +0000 UTC,20170523,15.926,16.341,46715.66,879655.8778,53831.2146013096
2017-05-24,7.4703,18.85,19.36,2017-05-24 00:00:00 +0000 UTC,20170524,15.916,16.339,46715.66,880590.191,53894.9869025032
2017-05-25,7.4765,18.87,19.39,2017-05-25 00:00:00 +0000 UTC,20170526,15.872,16.295,46715.66,881524.5042,54097.8523596195
2017-05-26,7.4826,18.87,19.39,2017-05-26 00:00:00 +0000 UTC,20170526,15.872,16.295,46715.66,881524.5042,54097.8523596195
2017-05-27,7.4888,18.9,19.45,2017-05-27 00:00:00 +0000 UTC,20170529,15.868,16.291,46715.66,882925.974,54197.1624823522
2017-05-28,7.4949,18.9,19.45,2017-05-28 00:00:00 +0000 UTC,20170529,15.868,16.291,46715.66,882925.974,54197.1624823522
2017-05-29,7.5011,18.9,19.45,2017-05-29 00:00:00 +0000 UTC,20170529,15.868,16.291,46715.66,882925.974,54197.1624823522
2017-05-30,7.5072,18.94,19.55,2017-05-30 00:00:00 +0000 UTC,20170530,15.947,16.37,46715.66,884794.6004,54049.7617837508
2017-05-31,7.5134,18.96,19.58,2017-05-31 00:00:00 +0000 UTC,20170531,15.955,16.377,46715.66,885728.9136,54083.7096904195
2017-06-01,7.5195,18.97,19.61,2017-06-01 00:00:00 +0000 UTC,20170601,15.889,16.316,46715.66,886196.0702,54314.5421794558
2017-06-02,7.5257,18.99,19.64,2017-06-02 00:00:00 +0000 UTC,20170602,15.874,16.302,46715.66,887130.3834,54418.4997791682
2017-06-03,7.5319,19,19.68,2017-06-03 00:00:00 +0000 UTC,20170605,15.876,16.297,46715.66,887597.54,54463.8608332822
2017-06-04,7.5381,19,19.68,2017-06-04 00:00:00 +0000 UTC,20170605,15.876,16.297,46715.66,887597.54,54463.8608332822
2017-06-05,7.5443,19,19.68,2017-06-05 00:00:00 +0000 UTC,20170605,15.876,16.297,46715.66,887597.54,54463.8608332822
2017-06-06,7.5505,19.05,19.77,2017-06-06 00:00:00 +0000 UTC,20170606,15.852,16.271,46715.66,889933.323,54694.4455165632
2017-06-07,7.5567,19.07,19.81,2017-06-07 00:00:00 +0000 UTC,20170607,15.848,16.268,46715.66,890867.6362,54761.9643594787
2017-06-08,7.5629,19.08,19.84,2017-06-08 00:00:00 +0000 UTC,20170608,15.793,16.213,46715.66,891334.7928,54976.5492382656
2017-06-09,7.5691,19.1,19.87,2017-06-09 00:00:00 +0000 UTC,20170609,15.744,16.165,46715.66,892269.106,55197.5939375193
2017-06-10,7.5753,19.11,19.9,2017-06-10 00:00:00 +0000 UTC,20170612,15.757,16.177,46715.66,892736.2626,55185.5265253137
2017-06-11,7.5815,19.11,19.9,2017-06-11 00:00:00 +0000 UTC,20170612,15.757,16.177,46715.66,892736.2626,55185.5265253137
2017-06-12,7.5877,19.11,19.9,2017-06-12 00:00:00 +0000 UTC,20170612,15.757,16.177,46715.66,892736.2626,55185.5265253137
2017-06-13,7.594,19.16,20,2017-06-13 00:00:00 +0000 UTC,20170613,15.747,16.168,46715.66,895072.0456,55360.7153389411
2017-06-14,7.6002,19.18,20.04,2017-06-14 00:00:00 +0000 UTC,20170614,15.71,16.13,46715.66,896006.3588,55549.0613019219
2017-06-15,7.6064,19.19,20.07,2017-06-15 00:00:00 +0000 UTC,20170615,15.78,16.2,46715.66,896473.5154,55337.8713209877
2017-06-16,7.6098,19.21,20.1,2017-06-16 00:00:00 +0000 UTC,20170616,15.869,16.289,46715.66,897407.8286,55092.874246424
2017-06-17,7.6132,19.22,20.14,2017-06-17 00:00:00 +0000 UTC,20170619,15.969,16.391,46715.66,897874.9852,54778.5360990788
2017-06-18,7.6165,19.22,20.14,2017-06-18 00:00:00 +0000 UTC,20170619,15.969,16.391,46715.66,897874.9852,54778.5360990788
2017-06-19,7.6199,19.22,20.14,2017-06-19 00:00:00 +0000 UTC,20170619,15.969,16.391,46715.66,897874.9852,54778.5360990788
2017-06-20,7.6233,19.24,20.23,2017-06-20 00:00:00 +0000 UTC,20170621,16.097,16.53,46715.66,898809.2984,54374.428215366
2017-06-21,7.6266,19.24,20.23,2017-06-21 00:00:00 +0000 UTC,20170621,16.097,16.53,46715.66,898809.2984,54374.428215366
2017-06-22,7.63,19.26,20.25,2017-06-22 00:00:00 +0000 UTC,20170622,16.009,16.442,46715.66,899743.6116,54722.2729351661
2017-06-23,7.6334,19.27,20.26,2017-06-23 00:00:00 +0000 UTC,20170623,15.985,16.42,46715.66,900210.7682,54824.0419123021
2017-06-24,7.6367,19.28,20.26,2017-06-24 00:00:00 +0000 UTC,20170626,16.118,16.546,46715.66,900677.9248,54434.7833192312
2017-06-25,7.6401,19.28,20.26,2017-06-25 00:00:00 +0000 UTC,20170626,16.118,16.546,46715.66,900677.9248,54434.7833192312
2017-06-26,7.6435,19.28,20.26,2017-06-26 00:00:00 +0000 UTC,20170626,16.118,16.546,46715.66,900677.9248,54434.7833192312
2017-06-27,7.6469,19.3,20.28,2017-06-27 00:00:00 +0000 UTC,20170627,16.23,16.663,46715.66,901612.238,54108.6381803997
2017-06-28,7.6503,19.31,20.29,2017-06-28 00:00:00 +0000 UTC,20170628,16.247,16.676,46715.66,902079.3946,54094.4707723675
2017-06-29,7.6536,19.32,20.3,2017-06-29 00:00:00 +0000 UTC,20170629,16.318,16.751,46715.66,902546.5512,53880.1594651066
2017-06-30,7.657,19.33,20.3,2017-06-30 00:00:00 +0000 UTC,20170630,16.448,16.877,46715.66,903013.7078,53505.5820228714
2017-07-01,7.6604,19.34,20.31,2017-07-01 00:00:00 +0000 UTC,20170703,16.617,17.057,46715.66,903480.8644,52968.3334935804
2017-07-02,7.6638,19.34,20.31,2017-07-02 00:00:00 +0000 UTC,20170703,16.617,17.057,46715.66,903480.8644,52968.3334935804
2017-07-03,7.6672,19.34,20.31,2017-07-03 00:00:00 +0000 UTC,20170703,16.617,17.057,46715.66,903480.8644,52968.3334935804
2017-07-04,7.6706,19.36,20.33,2017-07-04 00:00:00 +0000 UTC,20170704,16.739,17.181,46715.66,904415.1776,52640.4270764216
2017-07-05,7.6739,19.37,20.34,2017-07-05 00:00:00 +0000 UTC,20170705,16.955,17.399,46715.66,904882.3342,52007.720800046
2017-07-06,7.6773,19.38,20.35,2017-07-06 00:00:00 +0000 UTC,20170706,16.915,17.379,46715.66,905349.4908,52094.4525461764
2017-07-07,7.6807,19.39,20.35,2017-07-07 00:00:00 +0000 UTC,20170707,16.828,17.292,46715.66,905816.6474,52383.5673953273
2017-07-08,7.6841,19.4,20.36,2017-07-08 00:00:00 +0000 UTC,20170710,16.816,17.28,46715.66,906283.804,52446.9793981481
2017-07-09,7.6875,19.4,20.36,2017-07-09 00:00:00 +0000 UTC,20170710,16.816,17.28,46715.66,906283.804,52446.9793981481
2017-07-10,7.6909,19.4,20.36,2017-07-10 00:00:00 +0000 UTC,20170710,16.816,17.28,46715.66,906283.804,52446.9793981481
2017-07-11,7.6943,19.42,20.38,2017-07-11 00:00:00 +0000 UTC,20170711,16.839,17.3,46715.66,907218.1172,52440.3535953757
2017-07-12,7.6977,19.43,20.39,2017-07-12 00:00:00 +0000 UTC,20170712,16.79,17.258,46715.66,907685.2738,52595.0442577356
2017-07-13,7.7011,19.44,20.39,2017-07-13 00:00:00 +0000 UTC,20170713,16.802,17.259,46715.66,908152.4304,52619.0642795064
2017-07-14,7.7045,19.45,20.4,2017-07-14 00:00:00 +0000 UTC,20170714,16.674,17.135,46715.66,908619.587,53027.1133352787
2017-07-15,7.7079,19.46,20.41,2017-07-15 00:00:00 +0000 UTC,20170717,16.733,17.193,46715.66,909086.7436,52875.3994997964
2017-07-16,7.7108,19.46,20.41,2017-07-16 00:00:00 +0000 UTC,20170717,16.733,17.193,46715.66,909086.7436,52875.3994997964
